episode,best_mean,best_std,always_approve_mean,always_approve_std,always_reject_mean,always_reject_std,uniform_acceptance_mean,uniform_acceptance_std,oracle_mean,oracle_std,pattern_prediction_mean,pattern_prediction_std,rich_becomes_richer_mean,rich_becomes_richer_std,reverse_rich_becomes_richer_mean,reverse_rich_becomes_richer_std
15,0.018593727447929587,0.388057496640466,0.0,0.0,0.0,0.0,0.0019943457155299216,0.005541952489791714,0.022488267523878225,0.005038075451322071,0.21881081740387162,0.004123182597051718,0.4984888577626283,0.0031981166477766,-0.5003937223766799,0.0025706593095893
16,0.018557932048362008,0.3846054655374359,0.0,0.0,0.0,0.0,0.0016358226333479386,0.004960351916904533,0.021950658286102986,0.0052431860290107855,0.21925229422620363,0.0036772350906840697,0.4985852529627801,0.004030587382288,-0.5007409933404328,0.0028270614373629
17,0.018984938830340997,0.38131958544942873,0.0,0.0,0.0,0.0,0.0014524362605732866,0.004676742855723303,0.021501348587250058,0.004894047914361898,0.2198339235199268,0.003614083463604593,0.4987822880150944,0.0045031533636259,-0.5009698723711882,0.0026254233053851
18,0.018915754793368406,0.37778092069880304,0.0,0.0,0.0,0.0,0.00151692134923187,0.004510866263777034,0.021561631193424913,0.00500554289519592,0.21985096427642561,0.0037999198881853847,0.4993476213360194,0.0042847098276048,-0.5008902696293698,0.0025799166282206
19,0.019358611268977893,0.37420323880876405,0.0,0.0,0.0,0.0,0.0010037618399904025,0.004555949692883739,0.021707644243008972,0.005146749597004683,0.2205417872740748,0.0036290709592140245,0.49972156478066465,0.0044581260690185,-0.5006699463792756,0.002637418549713
20,0.01928212044895508,0.3706310337868879,0.0,0.0,0.0,0.0,0.0011772092618499985,0.0047431298641655815,0.02207106283087279,0.005272968331758063,0.2209260198993072,0.0034463000074760647,0.49969828833100094,0.0044987808587825,-0.5009445162597713,0.0024455541668798
21,0.018934480072256593,0.36707090750265836,0.0,0.0,0.0,0.0,0.0006707867574186066,0.004183753092782787,0.022350189138287124,0.004508100163225033,0.2211597076867548,0.0036012483281927733,0.5003415644365504,0.0043419342569469,-0.5010048729405593,0.0027627733301532
22,0.018721596527886603,0.36366145329727795,0.0,0.0,0.0,0.0,0.0007544370331830086,0.004011764900340641,0.022533408853255277,0.004802783169828601,0.2218766570692477,0.003544378166317157,0.5006109518440597,0.0040635863108117,-0.5007723713985486,0.0028973828543147
23,0.01859388445005561,0.3599332433777352,0.0,0.0,0.0,0.0,0.0007018555803164905,0.00374903996297133,0.02249627166569179,0.004827355674679323,0.22231730204915917,0.0033450153752890904,0.5007163210294832,0.0034826292389732,-0.5009825921951123,0.0026567654961443
24,0.0186134323759847,0.356695856775643,0.0,0.0,0.0,0.0,9.926708600938028e-05,0.0035187671911633064,0.022255984797436956,0.004712877357761475,0.2231442790436188,0.003466076740068921,0.5007918758956504,0.0034617430663288,-0.5009147180323568,0.0026850815772565
25,0.018358548427262006,0.3533081594630202,0.0,0.0,0.0,0.0,0.00023494422548597793,0.003671359621382368,0.02215426446618851,0.00471209312128357,0.22345162935502266,0.003625945060953731,0.501120153650259,0.0041472075382786,-0.5010356513027538,0.0024254471224943
26,0.017862060607581,0.34994837104232435,0.0,0.0,0.0,0.0,0.00021366226014124523,0.0036564947464746765,0.02248534606351993,0.004537650124904883,0.2241546446584839,0.0036012413061946376,0.5009691370537145,0.004140926153807,-0.5008298471659733,0.0026227640100781
27,0.016920499584831883,0.34692315801276685,0.0,0.0,0.0,0.0,0.00041682929545905356,0.003824839728898548,0.02276208452356454,0.004444841798840643,0.22454231382696951,0.003485034560965524,0.5008498343346461,0.003907628855049,-0.500509456878352,0.0025030155323132
28,0.015988854112621298,0.3439639568271582,0.0,0.0,0.0,0.0,0.00037561536286850883,0.003820554740335508,0.022947431870180335,0.0045824563405445435,0.22533546602256999,0.0033018719564127876,0.5007791605127704,0.0038954047877764,-0.5004454069293063,0.0024539805697952
29,0.014434305073229292,0.34102260069470847,0.0,0.0,0.0,0.0,0.0005603695056876079,0.0037984395484659673,0.02305342053338655,0.004546190087110222,0.22572783823008702,0.003190380418456646,0.5005779260954593,0.0036162850121089,-0.5005067057852042,0.0024059164781715
30,0.013124342942569894,0.33856138936894337,0.0,0.0,0.0,0.0,9.778670506171983e-05,0.003608239101833979,0.02367099167003539,0.00439375400851842,0.22648442697109977,0.002938743925731664,0.5002440250481782,0.0033802957822045,-0.5002754511911135,0.0022972897538882
31,0.011753780341356601,0.3359813153702312,0.0,0.0,0.0,0.0,7.194971827995111e-06,0.003602307903652249,0.02401136372748569,0.004148667877298985,0.2269877022954323,0.0029376028727886184,0.5003774301325004,0.0031880424461082,-0.50043711120294,0.0022274736150134
32,0.01019157075940888,0.3336438210613257,0.0,0.0,0.0,0.0,4.3044653980361947e-05,0.00346267881085861,0.024115225020037268,0.004332150155225745,0.227747856181568,0.002871692981397622,0.5005763642736045,0.0031268415046464,-0.5005559872806108,0.0018833429388886
33,0.008970301275520204,0.33131953801820374,0.0,0.0,0.0,0.0,-0.0001304331073104792,0.003152973385115151,0.02439678972714754,0.004250218725542398,0.2280886649648215,0.002984201558442826,0.5003287603271986,0.0028105217541858,-0.5004896822872914,0.0019418393467593
34,0.007199216022819588,0.3290621759192816,0.0,0.0,0.0,0.0,-0.0004560846551940334,0.0030736185230437877,0.024380482187476682,0.004041754870996911,0.2287075876343876,0.0028621805001934567,0.5006351331033948,0.0029306060749704,-0.5002954100085767,0.0020519233223068
35,0.0053023926605002825,0.3269410449394464,0.0,0.0,0.0,0.0,-0.0006244833871026367,0.0031774007897049394,0.024252636504590197,0.004131888888874011,0.2290023396049336,0.002739916291136062,0.5005510138401684,0.0029932632767958,-0.5003244562972545,0.0021448108145032
36,0.0033224363335256912,0.32517870757608436,0.0,0.0,0.0,0.0,-0.0005349355862377947,0.0029472760207160612,0.024187634031614613,0.004095093516865543,0.2291886706122515,0.0025508913340954982,0.5005758692801815,0.0030803792345956,-0.5003261645124527,0.0021505765505067
37,0.0017792488372601056,0.3235678373083401,0.0,0.0,0.0,0.0,-0.0005178915277923024,0.0027137162507531935,0.02467019105017343,0.003950764771554319,0.2300590967012146,0.0024858849423263856,0.5002446525669009,0.0032344221024199,-0.5004456433628094,0.0023253179361972
38,-0.00022888533500950436,0.3220887214359172,0.0,0.0,0.0,0.0,-0.0005107603210342537,0.00251394140257103,0.024811753106198098,0.003927467070722829,0.230273412464452,0.0025858819308013487,0.5003495377880197,0.0031842655903881,-0.5003885839602452,0.0020803629770163
39,-0.002344081953913002,0.3205288689282264,0.0,0.0,0.0,0.0,-0.00016877435458634293,0.002422503554747912,0.025230719180702965,0.003788789663577797,0.23055613769134273,0.0026661490080226204,0.5002609548646376,0.0031990574971466,-0.5003290280278495,0.0020200995773626
40,-0.004485812480079787,0.31912304112815065,0.0,0.0,0.0,0.0,1.1069883948722214e-05,0.0025186793680461055,0.025498134563854524,0.0037823884676599366,0.2309321582737408,0.002767592240179659,0.5001343165790567,0.003112321549408,-0.5004140333925136,0.001832519160847
41,-0.0063873850032497015,0.31785087169695264,0.0,0.0,0.0,0.0,-1.1824870787602304e-05,0.002218051907600991,0.025229038986173014,0.004051068718219884,0.2311998179969783,0.0027091630833155416,0.500431679649628,0.0030635873200289,-0.5004334346393768,0.0018533529654749
42,-0.008299880457061398,0.31699349374865965,0.0,0.0,0.0,0.0,-0.0001660076523460341,0.0019960077391463237,0.025368825515713067,0.004059475567694585,0.23161513228271918,0.002708833962441707,0.5003541073500277,0.0029961915873761,-0.5005685969611386,0.0018245251172597
43,-0.010502418929245388,0.31620395504171095,0.0,0.0,0.0,0.0,-0.00041072932283114927,0.0019769432926350725,0.025392438397962347,0.004017184426491931,0.23164107704539746,0.0025597279733396055,0.500561014031741,0.002783379262142,-0.5006478220836369,0.0019856289135859
44,-0.0125260908734314,0.3153469710394251,0.0,0.0,0.0,0.0,-0.0006272937843789794,0.001848064695764829,0.025341041460639868,0.004024092471573698,0.23187406167394872,0.0024931964073098586,0.500431778381426,0.002746171294971,-0.500583691643729,0.0020791497555366
45,-0.014733091669430903,0.3145877781001591,0.0,0.0,0.0,0.0,-0.0007418533369905611,0.001852692850553328,0.025103074215046206,0.0039769315383033224,0.2323654085301576,0.0024745621944277023,0.5003132236274097,0.0025814861453121,-0.5007391218777205,0.0020500123903843
46,-0.016676453765299776,0.31402970780019834,0.0,0.0,0.0,0.0,-0.0006897201288220689,0.0018002463483015852,0.02500713803660648,0.003973044328138668,0.23271249260400848,0.002367442285223937,0.5002605777510686,0.0026766411211414,-0.500710599652585,0.0018686173141998
47,-0.018683557884428798,0.3136491277514646,0.0,0.0,0.0,0.0,-0.0006402171019267433,0.001793708223918072,0.024998042471120918,0.0038786620363707625,0.2329799646842383,0.0024560561693467153,0.5002586063660409,0.0025984840704644,-0.5006299139048912,0.0018107689481634
48,-0.020474720633169685,0.31332831852370596,0.0,0.0,0.0,0.0,-0.0008566126543102515,0.0018263719062780138,0.024886749658684648,0.0037434874700422852,0.2331464648562749,0.0024363684121678493,0.5001345957904825,0.0025978628517577,-0.5007512910875938,0.0017611156342785
49,-0.022571965094281193,0.31293885627832124,0.0,0.0,0.0,0.0,-0.000850142829107059,0.0020558387246056736,0.02483867901283221,0.0037887315441385732,0.23343990660677752,0.002331162254772054,0.5002837038771761,0.0026335324783768,-0.5007762834191603,0.0017489959705231
50,-0.02500204417143051,0.31265445226427674,0.0,0.0,0.0,0.0,-0.0011182416835388564,0.0020912003545260995,0.025000135250513478,0.003748680352823069,0.23388643528266972,0.0023646692559054034,0.5003831666323626,0.0025942362078921,-0.5007354905030132,0.0017224114363591
51,-0.02716146978493239,0.31253490250874033,0.0,0.0,0.0,0.0,-0.0011750938153206048,0.00212866703346718,0.02512874829544476,0.003715474279305702,0.23405629895338767,0.002313154344957663,0.5002151431447392,0.0025640098153673,-0.5008516322908457,0.0018295239456048
52,-0.029357755073119024,0.31240473429295323,0.0,0.0,0.0,0.0,-0.001173716867942265,0.002021634457461803,0.02523508624924442,0.0036686855757206904,0.2342459458410544,0.0023849512209181364,0.5002408586531175,0.0022995485849693,-0.5011151894887467,0.0018628377027432
53,-0.03163343826792661,0.31234524523927887,0.0,0.0,0.0,0.0,-0.0011524432867081047,0.0017622898297807456,0.025406830339242403,0.003640670305122725,0.23487061522045302,0.002194230533042037,0.5002627817839573,0.0024679307220164,-0.5010533682768913,0.0017414234369318
54,-0.03397231164938891,0.3122554353953019,0.0,0.0,0.0,0.0,-0.001088446157698153,0.0018090079050961678,0.025456882092975253,0.0035036958778160337,0.2350003790884925,0.002125129628271025,0.5001264133382276,0.0025727493811719,-0.5011892002940441,0.0016449374442785
55,-0.036196108053778764,0.31226583096496247,0.0,0.0,0.0,0.0,-0.000972633163130121,0.0016960602538570195,0.025395419295188848,0.003529847030009531,0.23527521988709751,0.0021343135710315663,0.5002081209679397,0.0023130815317719,-0.5011959418789015,0.0017557469328685
56,-0.03849910040022522,0.31220066096183136,0.0,0.0,0.0,0.0,-0.0007418045982276467,0.0018001628418592036,0.02552062888358242,0.0034593457324821894,0.2356182987417873,0.0020243710925730444,0.5003542095920245,0.002078423300897,-0.5011186348647532,0.0017478665307122
57,-0.04094894818844741,0.31219258154939805,0.0,0.0,0.0,0.0,-0.0007006948393364354,0.0019070372107216054,0.025629737674503272,0.003536207220153322,0.23600583520756988,0.0019256457574050791,0.5004174923823745,0.002150630700765,-0.5010556784454987,0.0017011211564046
58,-0.04327069233804082,0.3122458385771494,0.0,0.0,0.0,0.0,-0.0007026173832693217,0.0018639418376463822,0.025605576381354522,0.0034367426167951163,0.23646171668177182,0.001955772678832683,0.5004133234011715,0.0020904663955371,-0.5010593073208821,0.0016858845079582
59,-0.045835794265723595,0.31228876834726593,0.0,0.0,0.0,0.0,-0.0006859301803307516,0.0018667631891052167,0.02565157360198289,0.0032547260639935426,0.23678339088999598,0.0019216251742364117,0.5002873841274313,0.0021184654857977,-0.5008651443298636,0.001597093165224
60,-0.048299898348184184,0.31223997341590654,0.0,0.0,0.0,0.0,-0.0007195492152062832,0.001884003679488097,0.02584165015190021,0.0032874956413206837,0.23715830083623857,0.001976364631984783,0.5003907607734437,0.0019816855204391,-0.50097219710523,0.0015332550483344
61,-0.05102995193220938,0.31231093977520075,0.0,0.0,0.0,0.0,-0.0005608892567537938,0.001972641480392742,0.026035033316146428,0.0033052035743222946,0.2375893585483353,0.0020634529666011614,0.5004067447688623,0.0021088360534697,-0.5007717224726379,0.0014724848060599
62,-0.05347424033656642,0.31239443424527685,0.0,0.0,0.0,0.0,-0.00046206817948918344,0.001993482356378563,0.025993670730608986,0.0031835636505327136,0.23800674131638822,0.002080782901775072,0.5003714935315057,0.0021698340388564,-0.5007153647655997,0.0015493694768873
63,-0.05598366272589589,0.3123140201999979,0.0,0.0,0.0,0.0,-0.00042801733363401206,0.0017849760557036441,0.026089292051336255,0.0031066080423773693,0.2382498303548821,0.0020891845564885297,0.5003622558875331,0.0022691533841181,-0.5007539212400016,0.0016199618659223
64,-0.058836874445277604,0.31236947957548306,0.0,0.0,0.0,0.0,-0.00035505638005106643,0.0019659716360802882,0.02612984388116424,0.0031255848291659874,0.2385752006276375,0.002079430015622036,0.5003533334284159,0.0023749182072223,-0.5009214277453373,0.0015844875810176
65,-0.06153371833970511,0.31248058474022306,0.0,0.0,0.0,0.0,-0.00030010754261977635,0.001922183274674756,0.026315670305335104,0.0031052126747783057,0.23884128301597388,0.002126096124676442,0.5004430993251854,0.0023798477218128,-0.5008986505738648,0.0016656010124851
66,-0.064419408107705,0.31256279814089094,0.0,0.0,0.0,0.0,-0.0005031831887641891,0.0019874465350676164,0.02635249491542957,0.0029933646891322986,0.23926453045745122,0.0021000511197876823,0.5004905450333309,0.0024074996572402,-0.5008895238701957,0.0015520732239295
67,-0.06737532917972758,0.3125811831467584,0.0,0.0,0.0,0.0,-0.0005598224195713652,0.0018465036618218079,0.026434773923613375,0.0028644804046735373,0.23965425432205362,0.002121366702931868,0.5005859173839754,0.0023402166486615,-0.5007603799010736,0.0014988548518792
68,-0.0704583312436689,0.3125568008535455,0.0,0.0,0.0,0.0,-0.0006167198912719329,0.001817958650801565,0.0263837337784375,0.002768389614793273,0.24016489851775558,0.0021028783545244123,0.5006077355995271,0.0024210749003249,-0.5007851861508053,0.0014762071888174
69,-0.0735494964503339,0.3125629653816384,0.0,0.0,0.0,0.0,-0.000607481058009951,0.001892022784960775,0.026605984070583455,0.0028247283069414843,0.2406303450385796,0.0020258844653384257,0.5005634594718777,0.0023593842687655,-0.5007831806605334,0.0014973137177411
70,-0.07681092698464403,0.31261790127051553,0.0,0.0,0.0,0.0,-0.0004255821278725258,0.0018326709969811005,0.026714377570223435,0.002579295341811563,0.2410164442847885,0.0019687560577751053,0.5005627092382194,0.0023320814836668,-0.5008122950329875,0.0014966791749637
71,-0.0799829487876417,0.3126495500182466,0.0,0.0,0.0,0.0,-0.00030170538030693805,0.0019197456085506982,0.026835017085657165,0.002530873603378265,0.24146033041095752,0.002024969625034802,0.5005231740099404,0.0023538850021736,-0.5007456895360451,0.0014317041541259
72,-0.0832724613234658,0.31269863020847394,0.0,0.0,0.0,0.0,-0.00018014715335412657,0.0018688735923929787,0.02686187036210208,0.0023955320096688028,0.24174905955999348,0.002046779651076732,0.5004650589480681,0.0023731193770813,-0.5006823204205574,0.001327327644658
73,-0.0862902747545562,0.31272763433025713,0.0,0.0,0.0,0.0,-0.00011206875352492984,0.0017620848211750831,0.027029403369497107,0.0023964125911078876,0.2420615473565773,0.0020196353449614666,0.5004641279328557,0.0022207348779165,-0.5005882741700172,0.0013160542224559
74,-0.08940719743451753,0.3128572641919339,0.0,0.0,0.0,0.0,-0.0001838848070926935,0.001855090896874228,0.027151341155572384,0.002378462714245712,0.2425310744477382,0.0018821508576603331,0.5005064481992088,0.0021841836545249,-0.5006227162241187,0.0012980317394145
75,-0.09262232019890199,0.3129334083624173,0.0,0.0,0.0,0.0,-0.00015215596942924625,0.0018750046922556588,0.027256273888128013,0.0024206008136566015,0.2429974270270807,0.001873196469670679,0.5003514113852562,0.0023118752741694,-0.5006104042859748,0.0013451539601669
76,-0.09594954688263019,0.31305469126605745,0.0,0.0,0.0,0.0,2.4896902769411255e-05,0.0019082824070451672,0.02713961147021393,0.002497441470423757,0.24347634096375967,0.0018736822061991608,0.5002868285103431,0.0022723874330281,-0.500458352760438,0.0013673477181301
77,-0.09935853698494498,0.3131797823556652,0.0,0.0,0.0,0.0,0.00019136384173845666,0.0019118902612871138,0.027146345017385776,0.002540105757510487,0.24395345100973348,0.001759091193544481,0.5003708120815368,0.0024405538819647,-0.5004177052553944,0.0013363048414621
78,-0.102735497602164,0.31334131219596445,0.0,0.0,0.0,0.0,0.00033092208992357985,0.0018347103557250172,0.02729024257865742,0.0023371642713397203,0.2443174956501297,0.0016492425476445226,0.5002954122521968,0.0024966287948652,-0.5003234621168611,0.0012952702188681
79,-0.10602695049545133,0.31346999298280753,0.0,0.0,0.0,0.0,0.0002768939300244466,0.0018501735914873182,0.027333351579667764,0.0022808828378113486,0.24465037404047227,0.0016088161764650586,0.5002519333372379,0.0025768629890234,-0.500167955974414,0.0013177149514512
80,-0.10931525082648919,0.3136356617869462,0.0,0.0,0.0,0.0,0.00039063518182297363,0.0018745743445304525,0.02748793514044079,0.0021500083506964507,0.24495658853024121,0.001580778872384468,0.5002458193643682,0.002610180762008,-0.5001846956223888,0.0012761480185418
81,-0.11273045606305981,0.313864210241246,0.0,0.0,0.0,0.0,0.0005096511213845689,0.001816978773135672,0.027445742772082338,0.002153238994386149,0.245504535811462,0.001619598889645808,0.5003022645202504,0.002557168081067,-0.5002352218972301,0.0013346682834598
82,-0.11599309373999273,0.3141584457197215,0.0,0.0,0.0,0.0,0.00046174187351349927,0.0018972773215061274,0.02751626125841289,0.002104460797866223,0.24583692622303618,0.001648953833433272,0.5003278882444432,0.0024458803864348,-0.5002789914669115,0.0013170019097228
83,-0.11941763022911969,0.3143572242192046,0.0,0.0,0.0,0.0,0.00038053768352641626,0.0019137713169139151,0.027590242793940067,0.002065102224038675,0.2464191326807041,0.0016708486367351283,0.5003509142036335,0.0023903536162556,-0.500373869043101,0.0012794204407657
84,-0.12279828801297199,0.3146407327806615,0.0,0.0,0.0,0.0,0.0003947537691022518,0.0020264734551542385,0.02761390327182789,0.0020311358839784754,0.2468630668298164,0.0016321707888426933,0.5002530809291725,0.0024089825409138,-0.5003882231635632,0.0013753083944414
85,-0.12600095649883392,0.31496150988568855,0.0,0.0,0.0,0.0,0.00036402844803168355,0.002001540088963655,0.027807675861651004,0.001998368179315763,0.2472427509032916,0.0016321594978519717,0.500197820548383,0.0023434351351568,-0.5004149750641653,0.0014262885449346
86,-0.12932461964933,0.3152949937963541,0.0,0.0,0.0,0.0,0.0003677519172688437,0.0019190566873291512,0.02787790319772121,0.0020409724871963296,0.2477003644098672,0.0016927351558244702,0.500280827903888,0.002390439633327,-0.5003484228250481,0.0014422805733001
87,-0.1326298909034967,0.31563386280684363,0.0,0.0,0.0,0.0,0.00035726099404043143,0.002010852279788985,0.027822936076205118,0.002055197041571625,0.2481966237028111,0.0016989017540964568,0.5003570466673045,0.0024487198457316,-0.5002802791564225,0.0014358469888397
88,-0.13582741853718733,0.31600020100794074,0.0,0.0,0.0,0.0,0.00036354062331794834,0.0019858935563526153,0.02801662729510901,0.002108660247938656,0.24862771229225641,0.0016455138409503186,0.5004127440938249,0.0023828687186679,-0.5002856736499832,0.0014143928702742
89,-0.1390228866309608,0.3163906710781606,0.0,0.0,0.0,0.0,0.0003840088613858983,0.001954154761967881,0.02819449333706736,0.0020060292387097485,0.2490751432520791,0.001784049239042347,0.5004593755794927,0.0023014176523969,-0.500233965488574,0.0013624557126376
90,-0.14243217007274148,0.3167711380465684,0.0,0.0,0.0,0.0,0.0003593504345325571,0.0019691819802191163,0.028234810278386258,0.001995465076447792,0.24939081065276342,0.0017520868725059942,0.5004932717766402,0.0024170265684868,-0.5002227931321537,0.0013746157459617
91,-0.14576897097210686,0.3172492730154976,0.0,0.0,0.0,0.0,0.0002577981260427076,0.0019846279929480242,0.028262510607725555,0.0019863393802783767,0.2497188962523946,0.0017667297743550788,0.5004251136808038,0.0024851737562899,-0.5003206667877105,0.0013749987969331
92,-0.14898469583210883,0.31765597824392605,0.0,0.0,0.0,0.0,0.00030820991541868903,0.0021406044529190256,0.028331071899995286,0.0020073202524758405,0.2501480485891407,0.0017151081607745882,0.5003963800034493,0.0024819865770683,-0.5003812709892893,0.0014096109472667
93,-0.15233859162090257,0.3180852774608602,0.0,0.0,0.0,0.0,0.0003343152642010794,0.0021792420978546606,0.028462523164417664,0.0020122879860635066,0.2505193810383768,0.0017541935283792473,0.5003403890581832,0.0024239830218982,-0.5003659391595223,0.0014137740319842
94,-0.1555113465353808,0.31851229011125387,0.0,0.0,0.0,0.0,0.0004013671635620386,0.002151267313852913,0.028619946739021684,0.002024017133534834,0.25102133910652946,0.0017767470583141209,0.500297015842939,0.0023988126789586,-0.5003687841907547,0.0014432070789842
95,-0.1585039016233609,0.3189828783022463,0.0,0.0,0.0,0.0,0.00028453143677054094,0.0022005487353352953,0.028551752074783554,0.001991841989451193,0.2514412657115635,0.0017978103257033143,0.5002615900077392,0.0023571479665997,-0.5002868887276819,0.0015022532220226
96,-0.1615457172128277,0.31944947052657807,0.0,0.0,0.0,0.0,0.0002354958994991163,0.0022472769800106224,0.02865439122131941,0.0020491383676252994,0.25195721000420046,0.0017801834557930494,0.5002196653677199,0.002408388685287,-0.5003056276437279,0.0015440228260259
97,-0.1645792179906111,0.3199446214474912,0.0,0.0,0.0,0.0,0.00036160318533562386,0.0021919805262935327,0.02865237436036172,0.0020805080991624114,0.25243118846962154,0.0018607793927247407,0.500162890533081,0.0024513914128949,-0.5002838498769138,0.0014776119951682
98,-0.16768359973293573,0.3204632375560528,0.0,0.0,0.0,0.0,0.0004144311200536266,0.0022033692904074092,0.028842997821917904,0.0020637785476061306,0.25285214440957193,0.001842098059553961,0.5001643630013695,0.0024582109363066,-0.5003242406863921,0.0014680708741675
99,-0.1706829138214108,0.32093497598528975,0.0,0.0,0.0,0.0,0.0004751287465318832,0.002283198055344864,0.028806098501700572,0.0020490507694061132,0.2532395302592506,0.0018362796644198493,0.5001500092632674,0.0025725301226153,-0.5003471775034842,0.0015252508968785
100,-0.173691944121074,0.3214694324250759,0.0,0.0,0.0,0.0,0.000607577537561188,0.0021663099912751236,0.028856862198380018,0.002006503054928306,0.2537261780905908,0.0018091253174076687,0.5001639543758976,0.002602530960012,-0.5003325234011351,0.0015741165771631
101,-0.17666757653714388,0.3218898143993339,0.0,0.0,0.0,0.0,0.0006223440087185783,0.002149535762572664,0.028956334930538064,0.0018976849019342458,0.2541343914263514,0.001868225129562173,0.5001654431223561,0.0024950905547678,-0.50039001361963,0.001529470086196
102,-0.17961242446121733,0.32232480023767324,0.0,0.0,0.0,0.0,0.0006483059874103914,0.0021176221258138697,0.02906719746402675,0.0018299476239411392,0.2545337233552565,0.001905792686139346,0.5002387301347051,0.0025058927018495,-0.50034920640487,0.0015040819554537
103,-0.1825153322440314,0.3227809094201523,0.0,0.0,0.0,0.0,0.0005599845129106162,0.002051966720534304,0.029153641074617043,0.0017890402131175525,0.25494859261918557,0.0019457093856290932,0.5002940195642869,0.0024244289409383,-0.5003208857673388,0.0014990946694344
104,-0.1853408682770698,0.32317511379157465,0.0,0.0,0.0,0.0,0.0005279648178563301,0.0021087234537132886,0.029219030553860992,0.001711039261843822,0.25533992830560487,0.0019656765797693393,0.5002970074988208,0.0023542414363361,-0.500381245130482,0.0014811366170076
105,-0.1882678384011214,0.32358579178275076,0.0,0.0,0.0,0.0,0.0005496516817464769,0.00208459458327176,0.029307311925411583,0.0017417897516058575,0.25592361909380335,0.0019850401470636104,0.5002942618816437,0.0023371528093419,-0.5003671038205912,0.0014994038836846
