episode,best_mean,best_std,always_approve_mean,always_approve_std,always_reject_mean,always_reject_std,uniform_acceptance_mean,uniform_acceptance_std,oracle_mean,oracle_std,pattern_prediction_mean,pattern_prediction_std,rich_becomes_richer_mean,rich_becomes_richer_std,reverse_rich_becomes_richer_mean,reverse_rich_becomes_richer_std
11,0.0003221938936061,0.0007993511345252,0.0025523659679805,3.079545993727138e-05,0.0,0.0,0.0012174751304164,2.2217716510969284e-05,0.0013620501305096,2.298148412716132e-05,0.0003094350553478,1.217823313332882e-05,0.0011876245463716,2.24618400962134e-05,0.0026069049987812,3.0536827316219194e-05
12,0.0003248716976233,0.0007966409562314,0.0025485787951015,3.220673872376316e-05,0.0,0.0,0.0012145205213059,2.0074688037301982e-05,0.0013625760992515,1.9316318398336145e-05,0.0003088839688005,1.155676954975984e-05,0.001183395561936,2.0553916418255468e-05,0.0026100661700255,2.3845277523994948e-05
13,0.0003286258867614,0.0007963106736201,0.002544616207831,2.790392113042741e-05,0.0,0.0,0.001213788213926,1.9938098434454423e-05,0.0013617505116989,2.0179488544794044e-05,0.0003083314424278,1.0405656134220613e-05,0.0011752763492594,2.032693708799029e-05,0.0026130299436723,2.115514915090118e-05
14,0.0003318314551543,0.000793443032055,0.0025457781223189,2.3478473875551085e-05,0.0,0.0,0.0012161201496415,1.9965249014112637e-05,0.0013623756416485,2.124109977914717e-05,0.0003078967843828,1.0299246125076057e-05,0.0011762248209314,2.058958938655393e-05,0.0026230584873674,2.229227524134192e-05
15,0.0003354984752553,0.0007916758122147,0.0025369201481366,2.0657430568251164e-05,0.0,0.0,0.0012136572305457,1.7846743957356655e-05,0.0013613748138484,2.218784392663248e-05,0.0003076554390879,1.1330275817513533e-05,0.0011715291468139,1.710534779638666e-05,0.0026218989269043,2.1599139289008605e-05
16,0.0003402728671977,0.0007926255809061,0.0025356016885724,1.8919119859005235e-05,0.0,0.0,0.0012129568463951,1.8457922957675035e-05,0.0013613114971306,2.073888093887125e-05,0.0003081507958451,1.0093810565861042e-05,0.0011678699417637,1.748125270346302e-05,0.0026285321695205,2.225822285198298e-05
17,0.000343211631703,0.0007895283814884,0.0025335709322104,2.004180686167286e-05,0.0,0.0,0.0012128555124258,1.765443189562784e-05,0.0013610469832128,1.9848682326727492e-05,0.000307283848276,9.108373145139096e-06,0.0011637050768562,1.7344552716603187e-05,0.0026343284003867,2.373115505165182e-05
18,0.000349034982807,0.0007916525820572,0.0025329774099313,1.678923124399311e-05,0.0,0.0,0.0012120322055468,1.5365028397854112e-05,0.00136296911777,1.922844594016583e-05,0.0003083526046532,8.480250472583827e-06,0.0011598482595545,1.6512179118205406e-05,0.0026396435253242,2.394979011360028e-05
19,0.0003537979593102,0.0007911853622787,0.0025288248408389,1.8992257276695903e-05,0.0,0.0,0.001213448422313,1.5195666066069352e-05,0.001361328026527,2.0435494034182053e-05,0.0003072252985677,8.545346376846536e-06,0.001154563867149,1.6900461810633534e-05,0.0026439371761856,2.3221666476488364e-05
20,0.0003574172162971,0.0007872055035514,0.0025225749046039,1.966905691279684e-05,0.0,0.0,0.0012111847575433,1.521630562125814e-05,0.0013589797762129,2.138563079302427e-05,0.0003064494483135,8.809158763218263e-06,0.0011506038232075,1.80773585704348e-05,0.0026440353113328,2.325460862056037e-05
21,0.0003634231842957,0.0007878181438689,0.0025195321994471,2.1538956875979063e-05,0.0,0.0,0.0012126943630555,1.4655382107381004e-05,0.0013591993283678,2.1292605288306255e-05,0.0003071179080263,8.799459764238225e-06,0.0011463055230913,1.9475731203170528e-05,0.0026467275176686,2.312752415477512e-05
22,0.0003688468160836,0.0007855840670427,0.0025160264307264,2.2768721329403512e-05,0.0,0.0,0.0012128168882424,1.5537877697811034e-05,0.001357415106979,2.095041659791751e-05,0.0003065460838596,8.483150986079364e-06,0.0011426138500637,1.8661819485918177e-05,0.0026518580293305,2.2105344294559103e-05
23,0.0003748976189155,0.0007861552159547,0.0025131672527126,2.200077078811776e-05,0.0,0.0,0.0012135638408971,1.5523873171729965e-05,0.0013580439812611,2.1563301357695525e-05,0.0003064279390516,7.945839744771247e-06,0.0011387638103583,1.6541451033042074e-05,0.0026587971950692,2.393773903885261e-05
24,0.0003805436397104,0.0007846738715366,0.0025104433249209,2.0795096269198373e-05,0.0,0.0,0.0012144848650539,1.311571530693784e-05,0.0013593699427244,2.1657406318605077e-05,0.0003063453078241,8.060873093016166e-06,0.0011363934861131,1.5739683799155824e-05,0.0026672782607896,2.23212098925059e-05
25,0.0003871493164715,0.0007844209873572,0.0025088119661082,1.9914163952115003e-05,0.0,0.0,0.0012138705388419,1.1548297241009596e-05,0.0013580470927505,2.0747574198321763e-05,0.0003061028317142,7.622712533917386e-06,0.0011317806297996,1.699740901236695e-05,0.0026708180340782,2.0132654488946545e-05
26,0.0003931940455262,0.0007838999935039,0.0025050777516735,1.9995013961952228e-05,0.0,0.0,0.0012135737994662,1.02407364799385e-05,0.0013573967774616,2.027437605031984e-05,0.000305756438538,7.173843792752172e-06,0.0011282484811834,1.829447646939136e-05,0.0026758674863338,2.1240844767349822e-05
27,0.0004001169489201,0.0007826283536176,0.0025032109151691,1.978348108844717e-05,0.0,0.0,0.0012124548735108,1.1612186613785929e-05,0.0013564182272322,2.067300604273984e-05,0.0003052315828932,6.371501530648038e-06,0.0011256622080631,1.7263941311842997e-05,0.0026804325075093,2.194618831667237e-05
28,0.0004064116198622,0.0007805193777378,0.0024994470385416,1.996601885270645e-05,0.0,0.0,0.0012110239224594,1.2659880920092084e-05,0.0013553263364375,2.07262459545168e-05,0.0003045537941947,6.029622235056842e-06,0.0011214359690015,1.7433626611123514e-05,0.0026844666235733,2.15069643024866e-05
29,0.0004131112212412,0.0007779822867001,0.0024946169075232,1.834829123394635e-05,0.0,0.0,0.0012101184509911,1.1588826489104169e-05,0.0013538937713914,2.056095881971161e-05,0.000303771792182,6.015679369226648e-06,0.0011176849435008,1.6553461916532546e-05,0.0026880956333223,1.8110012559790503e-05
30,0.0004215322651657,0.0007787952492396,0.0024925538491206,1.8999671029947007e-05,0.0,0.0,0.001210658036696,9.788314243826236e-06,0.0013526230345097,2.0373182465459893e-05,0.0003036245888528,6.037422047876958e-06,0.0011148937090252,1.5340663297868056e-05,0.0026919688161516,1.6911756165880895e-05
31,0.0004296112568279,0.0007794025836552,0.0024898656056989,1.9111239459011556e-05,0.0,0.0,0.0012109551026393,9.9327264578385e-06,0.0013524720421243,2.024645226577709e-05,0.0003030344198057,5.924464406568413e-06,0.0011109339928098,1.5061362683322738e-05,0.0026970893764846,1.821928372533367e-05
32,0.0004384295851733,0.0007809217274933,0.0024863866494524,2.0367410342516395e-05,0.0,0.0,0.0012102337091984,1.0165708959825286e-05,0.001352606883972,2.0572809279633743e-05,0.0003028041082165,6.403917894811782e-06,0.0011066480079202,1.6174151539171207e-05,0.0027015242216392,1.8995134125062297e-05
33,0.0004459508840044,0.0007824688733021,0.0024811667458127,1.9050461643724145e-05,0.0,0.0,0.001208607630389,1.0017486251598054e-05,0.0013508080275152,2.037511629099966e-05,0.0003027082148022,6.362784006255921e-06,0.001102071155509,1.560348004331557e-05,0.0027023007450232,1.756186455610833e-05
34,0.0004544476429264,0.000784603728742,0.0024764781999313,1.8314100830213564e-05,0.0,0.0,0.0012083326299354,1.1554296986654922e-05,0.0013482156673685,1.9461056766104725e-05,0.000301865905959,6.1221153497999005e-06,0.0010968441202071,1.5889261362835644e-05,0.0027058217216606,1.853546181745729e-05
35,0.0004622608639036,0.0007853678423727,0.0024735628746508,1.878326359356014e-05,0.0,0.0,0.0012075280297532,1.185330667583049e-05,0.0013483290420373,1.969188463176894e-05,0.0003020199230339,5.4679339557162005e-06,0.0010926672375425,1.6584184034765057e-05,0.0027098188135817,1.753249662671571e-05
36,0.0004705522959958,0.0007857533136419,0.0024710238600806,1.9089282086677628e-05,0.0,0.0,0.0012077817459827,1.0522414362810906e-05,0.001348867030866,1.8193455626871173e-05,0.0003021572726453,4.874478899528215e-06,0.00108944429684,1.6785301039244577e-05,0.002715139394622,1.707322001291508e-05
37,0.0004781602884518,0.0007870739727536,0.002466139667557,1.9982138061258043e-05,0.0,0.0,0.0012076774948041,1.0087262731650484e-05,0.0013480019014069,1.7297007247137017e-05,0.0003013189892323,4.687797130213366e-06,0.0010853660274661,1.686585489516426e-05,0.0027184206899141,1.706059874207062e-05
38,0.0004865600725527,0.0007904759746717,0.0024615776634565,2.067381467884487e-05,0.0,0.0,0.0012063360570514,9.519859733452171e-06,0.0013462649088233,1.7260905066040106e-05,0.0003011248823294,4.404889687368565e-06,0.0010805089876731,1.6971103230527436e-05,0.0027204192667637,1.707177074860078e-05
39,0.0004938993018289,0.0007926297107379,0.0024577980596936,2.075803998554836e-05,0.0,0.0,0.0012049645831039,9.142906191812134e-06,0.0013449137020938,1.6395286350797516e-05,0.0003017040692889,4.14779312755391e-06,0.0010774107005241,1.7113696860004028e-05,0.0027262049087489,1.6507858339326705e-05
40,0.0005016615394346,0.0007955290688202,0.0024543951762535,2.1156253283041396e-05,0.0,0.0,0.0012032736448142,9.294462311030332e-06,0.0013434046029917,1.640657007647696e-05,0.0003015373716735,3.927727385629245e-06,0.0010738362467707,1.6450040616881847e-05,0.0027308764385318,1.668472875427048e-05
41,0.0005096449051194,0.0007988992336874,0.0024520171443703,2.0712607045533477e-05,0.0,0.0,0.0012031554023937,9.434003317180763e-06,0.0013427714787298,1.6634734621885825e-05,0.0003015136488138,3.5423086166173408e-06,0.0010693178116323,1.6468387189238254e-05,0.0027333662527843,1.791047712204228e-05
42,0.0005169312524273,0.0008018029497758,0.0024491828813989,2.0288933359036143e-05,0.0,0.0,0.0012023275050147,9.191273301391954e-06,0.0013417766308143,1.702032751599933e-05,0.0003012889105108,3.7757728240000415e-06,0.0010658410066955,1.6217693580035836e-05,0.0027382569966788,1.8594550270141937e-05
43,0.0005246558170571,0.0008054545375186,0.0024455901051345,2.0881995292622843e-05,0.0,0.0,0.0012013364477784,8.953935641189682e-06,0.0013399947574667,1.6996548361553683e-05,0.0003013951688244,4.124240001757009e-06,0.0010610010736822,1.5899680713420498e-05,0.0027421476789463,1.8367093173447723e-05
44,0.0005314228837114,0.0008075273367349,0.0024423594761923,2.0815167328564355e-05,0.0,0.0,0.0012008691216108,8.207656686498509e-06,0.0013392576661902,1.6587543147716323e-05,0.0003013822549589,4.275200901515234e-06,0.0010573128213603,1.6253430937904124e-05,0.0027456969424308,1.82861692642527e-05
45,0.0005394343058089,0.0008123523340491,0.0024387249453852,1.91917471767695e-05,0.0,0.0,0.0012002933144877,8.002802683805696e-06,0.0013385551242518,1.6994188048874666e-05,0.0003011942658393,4.423639902892549e-06,0.0010537834347989,1.4909519694485546e-05,0.0027482137979605,1.847121069201692e-05
46,0.0005462905868145,0.0008164202721309,0.0024353499820698,1.89984763436338e-05,0.0,0.0,0.0011986993951237,7.953432723126332e-06,0.0013374835398282,1.709119217784857e-05,0.0003008811831325,4.432768653540911e-06,0.001050011436027,1.4887013688888346e-05,0.0027519657772025,1.665958940571741e-05
47,0.0005530774432997,0.0008198117246703,0.0024330127653296,1.8876361709980988e-05,0.0,0.0,0.00119792806176,8.017940852560992e-06,0.0013361635098815,1.7132455010763017e-05,0.0003011303824137,4.802396062571587e-06,0.0010459570142714,1.4473359213646758e-05,0.002755186343405,1.6915133349686107e-05
48,0.0005595133173647,0.0008238392176719,0.0024289881264358,2.029963635562255e-05,0.0,0.0,0.0011979038990852,8.52664646152947e-06,0.001335231114735,1.7563970037763867e-05,0.0003014964390831,4.53102294218309e-06,0.0010422225977715,1.4109997364292474e-05,0.0027589939198644,1.7090917612232693e-05
49,0.000565437910342,0.0008259969227179,0.0024244173531141,1.960100255547472e-05,0.0,0.0,0.0011968962727386,9.058487823754651e-06,0.0013344454215115,1.7967041098549947e-05,0.0003011234188354,4.491624528345956e-06,0.0010375923749846,1.3899041189527768e-05,0.0027627026102308,1.6524314838117128e-05
50,0.0005723537390541,0.0008298864900202,0.0024206622492206,1.897371839850414e-05,0.0,0.0,0.0011968493498117,9.211535837731787e-06,0.0013332777636109,1.8222510408673276e-05,0.000300780759513,4.278988928221501e-06,0.0010331171500354,1.4140989989274256e-05,0.0027668023348596,1.639692887142067e-05
51,0.0005787923832316,0.0008343336499119,0.0024172483376649,1.9727561576108877e-05,0.0,0.0,0.0011959794379751,9.410881734017928e-06,0.001332151677923,1.9200430922540827e-05,0.0003007700843781,4.411548024772271e-06,0.0010296732444383,1.420447793285457e-05,0.0027702559614926,1.9230852084566375e-05
52,0.0005848588577505,0.0008375387821625,0.002412411092316,1.973172083797009e-05,0.0,0.0,0.0011952929241258,1.0351602157222405e-05,0.0013315060108032,1.9112710267762613e-05,0.0003010737681395,4.599104924474585e-06,0.0010256527494491,1.3947720524416914e-05,0.002774876527786,1.9126060786593115e-05
53,0.0005909096364181,0.0008414164713054,0.0024094981275486,1.9988283627765777e-05,0.0,0.0,0.0011946636516186,9.85213528990244e-06,0.0013308642610649,1.9535415506765813e-05,0.0003009273324217,4.1748838735836005e-06,0.0010219099906324,1.414168939213382e-05,0.0027785989996526,1.9132554689341228e-05
54,0.0005972033964361,0.0008443852178389,0.0024059169008491,1.9700438726041263e-05,0.0,0.0,0.0011941134790457,1.009150042279081e-05,0.0013303090518893,1.868026925473902e-05,0.0003014699203843,3.784494290226831e-06,0.0010185177361607,1.3896067210467542e-05,0.0027831533721117,1.956552757608034e-05
55,0.0006036361638484,0.0008488059039562,0.0024018503509084,1.927507593931589e-05,0.0,0.0,0.0011932538188265,1.0553398139213505e-05,0.0013298037271867,1.9282532238865447e-05,0.0003012067285983,3.622028120966336e-06,0.0010138352976557,1.408869645752932e-05,0.0027858593637489,1.9898104642906416e-05
56,0.0006102963260306,0.0008521956167018,0.0023981387014048,1.9657147084722147e-05,0.0,0.0,0.0011917213853046,1.0816522432774954e-05,0.0013286129442961,2.008262541295906e-05,0.0003008320616733,3.67205545841076e-06,0.0010101391831812,1.35922162491565e-05,0.0027906368551702,2.032751989786391e-05
57,0.0006168679409258,0.0008553986025731,0.0023945264449467,1.9679485148515368e-05,0.0,0.0,0.0011908800619867,1.073797243326153e-05,0.0013278253820121,2.0048395806756225e-05,0.0003005798661462,3.607929803906744e-06,0.0010060904263353,1.3881718615798323e-05,0.002794957018566,2.0266736596920688e-05
58,0.0006233411455225,0.0008582557347599,0.0023910646806672,1.9649891260363717e-05,0.0,0.0,0.001189796205883,1.0600375715839706e-05,0.0013271458173105,1.9470403730531877e-05,0.000300198194487,3.720720887120645e-06,0.0010018708137888,1.3825179908513684e-05,0.0027981098037085,2.074016844581064e-05
59,0.0006302644337296,0.0008611034235203,0.0023869984835711,1.919151270264891e-05,0.0,0.0,0.0011883297544155,1.0642444676499772e-05,0.0013265192267904,1.853566173244497e-05,0.0003000957353399,3.4778814462376982e-06,0.0009980782512529,1.4058426749520295e-05,0.0028012012276732,2.0200804703226308e-05
60,0.0006369070467795,0.0008644031140646,0.0023842588642774,1.832740128609765e-05,0.0,0.0,0.0011874960772356,1.05013480931876e-05,0.0013257706738721,1.903023563523184e-05,0.0003000563705145,3.570613759502566e-06,0.0009942209509717,1.364607063304999e-05,0.0028057035283675,2.0426163176077783e-05
61,0.0006438732240796,0.0008668379589345,0.0023796984560853,1.965260240391616e-05,0.0,0.0,0.0011860837357316,1.0417797361109013e-05,0.00132459667799,1.9325047484981396e-05,0.00029964851772,3.8635550871985e-06,0.0009899051673291,1.4175724803606636e-05,0.0028093949419695,2.0571860130071022e-05
62,0.000650653218986,0.0008698370375598,0.0023768110498856,1.933796716940921e-05,0.0,0.0,0.0011856455041259,1.0601212512609427e-05,0.0013239927586532,1.930021566956181e-05,0.0002996242592873,3.939819684413762e-06,0.000986506164588,1.4210180269631184e-05,0.0028129406760081,2.0399204735462527e-05
63,0.0006570042597902,0.000871724356224,0.0023738669220698,2.058189974381411e-05,0.0,0.0,0.0011853266478866,1.0759466655384646e-05,0.0013231693111009,1.921935675497584e-05,0.0002993156170677,4.067493406211755e-06,0.0009828969666867,1.4472839837890278e-05,0.0028178161347821,2.066979667951676e-05
64,0.0006646456689186,0.0008748318328911,0.0023695476157608,2.0493756856552903e-05,0.0,0.0,0.0011840266198036,1.0925306344327763e-05,0.0013222717800039,1.891309225393461e-05,0.0002992999883071,3.782842390003567e-06,0.0009785878048216,1.4254915162710136e-05,0.0028216194966348,2.131572482364096e-05
65,0.0006717320496052,0.0008775126426735,0.0023657132598333,1.9680922188104063e-05,0.0,0.0,0.0011832986617456,1.0904747653119788e-05,0.0013204626777289,1.805316113667831e-05,0.0002991366278671,3.5372298387623142e-06,0.0009743709850903,1.4450678211734854e-05,0.0028254069961587,2.0355508762401464e-05
66,0.0006801049333927,0.0008814719289011,0.00236257524987,1.8918342337711053e-05,0.0,0.0,0.0011829950431582,1.0632113216481587e-05,0.0013195717014691,1.7616763774484334e-05,0.0002987504487825,3.386498796634818e-06,0.0009704556773335,1.4544725896577798e-05,0.0028289234157146,1.902733771091672e-05
67,0.0006879890941723,0.0008843758279492,0.0023588790306683,1.9394010512801205e-05,0.0,0.0,0.0011828279036162,1.1137459916448762e-05,0.0013187923080557,1.803952707920043e-05,0.0002986740514576,3.2921982390942333e-06,0.0009663061781056,1.49159603549413e-05,0.0028328316977528,2.043284906077369e-05
68,0.0006965650088574,0.00088735939824,0.002353895230068,1.870206202994308e-05,0.0,0.0,0.0011816597200861,1.1308710847565302e-05,0.0013177686781906,1.765719998886971e-05,0.0002983198678229,3.2588638124280865e-06,0.0009621501292999,1.4829195792801571e-05,0.002835899074752,2.00970985082588e-05
69,0.0007059219539741,0.0008907724204116,0.0023497061626366,1.8454716285302664e-05,0.0,0.0,0.0011810229319891,1.1092616757296488e-05,0.0013165324612539,1.6977241796898042e-05,0.0002980348983735,3.4175617502234817e-06,0.0009584848947325,1.4833168307058322e-05,0.0028401111177243,2.020927581896945e-05
70,0.0007154117000762,0.0008948513990376,0.0023459279924279,1.855162206163423e-05,0.0,0.0,0.0011803536712074,1.0974892245798037e-05,0.0013162582072476,1.6373198867278524e-05,0.0002976932359209,3.510622688110268e-06,0.0009542909494047,1.4791153480898715e-05,0.002844651068533,1.97312979017272e-05
71,0.000724299705491,0.0008978293261809,0.002341869485056,1.8739598659195372e-05,0.0,0.0,0.0011794274013833,1.0763792194169948e-05,0.0013153732553858,1.6144833801273485e-05,0.0002973009360815,3.648295686323072e-06,0.00095085680604,1.4891396247244674e-05,0.0028494128019774,2.0158272165316748e-05
72,0.0007337727465471,0.0009003605644111,0.002338073944003,1.848047135973617e-05,0.0,0.0,0.0011785068131254,1.118584514756221e-05,0.0013145117951474,1.6253233438195364e-05,0.0002972010985438,3.72889897414003e-06,0.000946909326627,1.47816878694457e-05,0.0028539115376574,1.978027107788943e-05
73,0.0007422499054934,0.0009024601961577,0.0023340447682988,1.9134261822518805e-05,0.0,0.0,0.0011774299655883,1.0509781021575767e-05,0.001313255927669,1.5962214758833557e-05,0.0002971441100233,3.909254974469528e-06,0.0009428568884349,1.460711738546486e-05,0.0028577614761404,1.947276189405209e-05
74,0.0007509865775312,0.0009050189509114,0.0023297890016749,1.860344971009646e-05,0.0,0.0,0.0011769008106787,1.0082744216365692e-05,0.001312454045011,1.5657630978306706e-05,0.0002966693541184,3.863564256652747e-06,0.0009388124122459,1.4406203671561311e-05,0.0028619348506197,1.891281174698684e-05
75,0.0007600454173156,0.0009076347666771,0.0023261344736636,1.818983455177521e-05,0.0,0.0,0.0011756398525771,1.0794718030300016e-05,0.0013112382185932,1.5955001761809918e-05,0.0002963787574989,3.69667670224547e-06,0.0009354082327324,1.4511874611465088e-05,0.0028665880029471,1.9357824033593237e-05
76,0.0007696973472999,0.0009101512699331,0.0023224306211069,1.847503474076572e-05,0.0,0.0,0.0011746632216697,1.1076279907486138e-05,0.0013105125852751,1.66875624312517e-05,0.0002959396327467,3.9557664497387805e-06,0.0009316663354814,1.4335606632522e-05,0.0028709581067791,1.877004297939957e-05
77,0.0007794355875948,0.0009131736731681,0.0023185351560567,1.8568110227032064e-05,0.0,0.0,0.0011734765314868,1.1270899980127398e-05,0.0013100022289051,1.7062706412717584e-05,0.0002956890540522,4.071831290933756e-06,0.0009273786862697,1.4676273307033162e-05,0.0028743310529857,1.8325852316838287e-05
78,0.0007888524680438,0.0009156138766392,0.0023146758837568,1.9068250559496797e-05,0.0,0.0,0.0011725595214467,1.0928780878806664e-05,0.001308994988007,1.706805590435811e-05,0.0002955573012301,3.896138691020063e-06,0.0009233192373137,1.487365481915715e-05,0.0028783913425824,1.849645533202117e-05
79,0.0007986661826761,0.0009184346589459,0.0023108594760451,1.9353630392612384e-05,0.0,0.0,0.0011717884088502,1.0908460978277309e-05,0.001308247831307,1.7027470520580497e-05,0.0002952919533992,3.669229967864479e-06,0.0009195930960867,1.4958540547880054e-05,0.002883304872321,1.887919343990775e-05
80,0.0008080465847929,0.0009211992656102,0.0023074546321964,1.929594000934527e-05,0.0,0.0,0.001170903242167,1.1303274322642576e-05,0.0013072762816548,1.6522416763539863e-05,0.0002952290295682,3.443599182468937e-06,0.0009156005779347,1.4893955774880762e-05,0.0028874752515777,1.895279620733544e-05
81,0.0008176557300135,0.0009232634613512,0.0023034807606428,1.9076692873326552e-05,0.0,0.0,0.0011701894604672,1.1038213875388255e-05,0.0013063856083383,1.6565396006107726e-05,0.0002948467633352,3.5462495094005144e-06,0.0009117368669504,1.4824373035739984e-05,0.002891268429135,1.928448921484253e-05
82,0.0008273851064753,0.0009264123148128,0.0022996221428365,1.9395833963659865e-05,0.0,0.0,0.0011697570753714,1.1121128608481592e-05,0.0013052190163708,1.6278370847674566e-05,0.0002948671849781,3.4600777745623458e-06,0.0009078019058245,1.4677932273902731e-05,0.0028953328070107,1.939030555803336e-05
83,0.0008368993582561,0.0009285089019152,0.0022960618909786,1.908885317453949e-05,0.0,0.0,0.0011693759102686,1.1328256832083718e-05,0.0013042257425982,1.6047872246251847e-05,0.000294437558847,3.475878673954651e-06,0.0009035482297351,1.4578404028227836e-05,0.0028999063356844,1.9002362015725948e-05
84,0.0008468990793367,0.0009314015128691,0.0022927563418898,1.982507923189292e-05,0.0,0.0,0.0011686365430459,1.1712746057764714e-05,0.0013033010846913,1.641404503767686e-05,0.0002941560533114,3.464674360571516e-06,0.0009000559715134,1.475452472796116e-05,0.0029040548421957,1.9062246886538924e-05
85,0.0008560867847313,0.0009338670599912,0.0022881507089626,2.0051343212530863e-05,0.0,0.0,0.0011675848365547,1.1778808392267163e-05,0.001301706347185,1.6567436939303653e-05,0.0002939544490627,3.558426219065999e-06,0.0008960055203575,1.4362048519657495e-05,0.0029083014683974,1.9040888602242143e-05
86,0.0008660667017984,0.0009371009276391,0.002284339888819,1.946127406663685e-05,0.0,0.0,0.0011673908448622,1.128699759629463e-05,0.0013009060362326,1.6431990149254866e-05,0.0002936764872329,3.775895764328712e-06,0.0008922218769081,1.4591914735863905e-05,0.0029127765797129,1.8303210964633835e-05
87,0.0008758199046851,0.0009406500300662,0.0022800950339788,1.9845195779854348e-05,0.0,0.0,0.0011666069186071,1.1364546084434193e-05,0.0012996183571103,1.6438521048850937e-05,0.0002933638618683,3.84475885948259e-06,0.0008880009468365,1.478249596094952e-05,0.0029165504977558,1.782609942781899e-05
88,0.0008850582392703,0.0009432886038985,0.0022766668870171,1.954308264106046e-05,0.0,0.0,0.0011657608734435,1.155548744046446e-05,0.0012984309063643,1.6264199328996914e-05,0.0002929099616909,3.636616429022877e-06,0.0008840310144075,1.4262492099811158e-05,0.0029209017747795,1.7899580729897577e-05
89,0.0008938645947751,0.0009456210927229,0.0022730770507576,2.000353959835416e-05,0.0,0.0,0.0011647969065091,1.1777295732422669e-05,0.0012971395718924,1.6472565548378664e-05,0.0002926593568587,3.743845635205604e-06,0.0008800982082118,1.4124950750024349e-05,0.0029250276442495,1.8891153135812295e-05
90,0.0009033459510211,0.0009479414734028,0.0022690427584495,1.9634870665467862e-05,0.0,0.0,0.0011642697849774,1.199693963555028e-05,0.0012963250288723,1.653979789833257e-05,0.0002927061610809,3.5754062623250105e-06,0.0008759325321812,1.3807308073174976e-05,0.0029299569662192,1.7771798334697916e-05
91,0.0009131860238805,0.0009514291567314,0.0022648724032604,1.9576992291419934e-05,0.0,0.0,0.0011634401307451,1.2120210905950914e-05,0.0012951758009425,1.639007922886867e-05,0.0002923762705422,3.72721639122646e-06,0.0008721862011363,1.4022620689393716e-05,0.0029339758122914,1.82327473239674e-05
